restaurant_id,name,price,timeslots,location,cuisine,city
172440,Lucky Cat - Mayfair,Very Expensive,23:00,west_end_london,Contemporary Asian,Mayfair
425748,PizzaExpress London - St Martins Lane,Moderate,23:00,west_end_london,Pizzeria,Covent Garden
77755,Il Cucciolo,Expensive,22:30,west_end_london,Italian,Piccadilly
33475,Gaucho Charlotte Street,Expensive,22:30,west_end_london,Steak,Fitzrovia
85777,Radio Rooftop,Expensive,"23:00, 23:30, 00:00",west_end_london,Contemporary Asian,Covent Garden
425619,PizzaExpress London - Coptic Street,Moderate,23:00,west_end_london,Pizzeria,Bloomsbury
418905,Mediterranean Cafe Soho,Moderate,22:30,west_end_london,Mediterranean,Soho
85711,28-50 Marylebone,Expensive,22:30,west_end_london,European,Marylebone
126081,Demartino,Moderate,"23:00, 23:30, 00:00",west_end_london,Italian,Fitzrovia
421632,PizzaExpress London Baker Street,Moderate,23:00,west_end_london,Pizzeria,Marylebone
167259,Soho Wala,Moderate,23:00,west_end_london,Indian,Soho
398691,The Alchemist St Martins Lane,Expensive,22:30,west_end_london,Cocktail Bar,Covent Garden
425625,PizzaExpress London - Dean Street,Moderate,23:00,west_end_london,Pizzeria,Soho
402612,Paradiso Soho,Moderate,23:00,west_end_london,Burgers,Soho
127566,Blind Spot London,Expensive,"23:00, 23:30, 00:00",west_end_london,Cocktail Bar,Covent Garden
109311,The May Fair Bar,Moderate,"23:00, 23:30, 00:00",west_end_london,Bar / Lounge / Bottle Service,Mayfair
96762,Briciole Restaurant,Moderate,22:30,west_end_london,Italian,Marylebone
28516,Zayna,Expensive,22:30,west_end_london,Indian,Marble Arch
76432,L'ulivo Villiers Street,Expensive,23:00,west_end_london,Italian,Charing Cross
318339,Paper Moon London,Very Expensive,22:30,west_end_london,Italian,Westminster
258627,Eve Bar by Adam Handling,Expensive,"23:00, 23:30, 00:00",west_end_london,Bar / Lounge / Bottle Service,Covent Garden
455418,Chargal Mayfairnew,Expensive,22:30,west_end_london,Mediterranean,Mayfair
456708,Market Place Food Hall Leicester Squarenew,Moderate,23:00,west_end_london,"Global, International",Leicester Square
394242,Limoncello Restaurant Leicester Squarenew,Expensive,"23:00, 23:30",west_end_london,Italian,Leicester Square
369366,City Masala,Moderate,22:30,west_end_london,Indian,Holborn
442707,Fifth Element Clevelandnew,Expensive,22:30,west_end_london,Italian,Fitzrovia
442023,Fitz's Bar & Parlour,Moderate,"23:00, 23:30, 00:00",west_end_london,Bar / Lounge / Bottle Service,Bloomsbury
76426,L'ulivo Leicester Square,Expensive,22:30,west_end_london,Italian,Leicester Square
260355,Lobby Bar at One Aldwych,Expensive,23:00,west_end_london,Bar / Lounge / Bottle Service,Covent Garden
418569,Benares Bar,Expensive,23:00,west_end_london,Bar / Lounge / Bottle Service,Mayfair
333756,Thirteen at Chateau Denmark,Expensive,23:00,west_end_london,Contemporary Asian,Soho
425580,PizzaExpress London - Aldwych,Moderate,23:00,west_end_london,Pizzeria,Covent Garden
251403,Gordon Ramsay Street Burger — Covent Garden,Moderate,23:00,west_end_london,Burgers,Aldwych
367800,Bar Kroketa St Christopher's Place,Moderate,23:00,west_end_london,Spanish,Marylebone
345828,Little Italy,Expensive,23:00,west_end_london,Contemporary Italian,Leicester Square
73930,Giotto Restaurant,Moderate,"23:00, 23:30, 00:00",west_end_london,Italian,Bloomsbury
269340,Síbín Speakeasy,Expensive,"23:00, 23:30, 00:00",west_end_london,Bar / Lounge / Bottle Service,Westminster
248472,8 at The Londoner,Moderate,"23:00, 23:30, 00:00",west_end_london,Bar / Lounge / Bottle Service,Soho
268656,Caffé Concerto - Covent Garden,Moderate,23:00,west_end_london,Italian,Leicester Square
371271,Shakara,Very Expensive,"22:30, 23:30, 00:00",west_end_london,West African,Marylebone
206142,Colony Club,Moderate,"23:00, 23:30",west_end_london,Japanese,Mayfair
319542,Bar Antoine,Expensive,"23:00, 23:30, 00:00",west_end_london,International,Mayfair
258393,Joshua's Tavern at The Londoner,Moderate,22:30,west_end_london,Pub,Leicester Square
347361,Hanasaki Japanese Restaurant,Expensive,22:30,west_end_london,Japanese,Fitzrovia
254499,Diwan,Moderate,22:30,west_end_london,Lebanese,Marylebone
248475,The Stage at the Londoner,Expensive,22:30,west_end_london,Cocktail Bar,Soho
215502,Stork Restaurant & Bar Ltd,Very Expensive,23:00,west_end_london,African,Mayfair
170970,Santo Mare,Very Expensive,22:30,west_end_london,Italian,Marylebone
164124,Farzi London,Expensive,22:30,west_end_london,Indian,Piccadilly
84016,VIA EMILIA (EX IN PARMA) by Food Roots - FITZROVIA,Moderate,22:30,west_end_london,Italian,Fitzrovia
352866,Caffè Concerto Covent Garden Piazza,Moderate,23:00,west_end_london,Cafe Dining,Covent Garden
268461,Koha Restaurant - Bar,Moderate,23:00,west_end_london,Cafe Dining,Soho
443922,Sway Sports Barnew,Expensive,22:30,west_end_london,Sports Bar,Holborn
450834,Ember at Horizonsnew,Expensive,23:00,west_end_london,"Global, International",Soho
33061,Savoir Faire,Moderate,22:30,west_end_london,Italian,Covent Garden
284679,The Meat & Wine Co Mayfair,Very Expensive,23:00,west_end_london,Steakhouse,Mayfair
24942,Salt Whisky Barnew,Moderate,23:00,west_end_london,Indian,Marble Arch
274986,Efes Bar & Restaurant,Moderate,23:00,west_end_london,Turkish,Soho
309012,Royals India,Moderate,"23:00, 23:30, 00:00",west_end_london,Indian,Covent Garden
206229,The Shell,Moderate,22:30,west_end_london,Seafood,Holborn
364986,"Gourmet Burger Club, Covent Garden, London",Moderate,22:30,west_end_london,Burgers,Covent Garden
278460,Bantof,Expensive,22:30,west_end_london,Modern European,Soho
287211,BKC - Biryani Kebab Chai - Marble Arch,Moderate,22:30,west_end_london,Indian,Marble Arch
87478,The Bull Steak Expert,Very Expensive,22:30,west_end_london,Argentinian,Holborn
333495,Sheesh Mayfair,Very Expensive,23:00,west_end_london,Turkish,Mayfair
278922,L'ulivo Restaurant - Strand,Expensive,23:00,west_end_london,Italian,Covent Garden
370497,Aik Sitar,Moderate,22:30,west_end_london,Indian,Covent Garden
104745,The Rajdoot,Moderate,22:30,west_end_london,Indian,Marylebone
206328,The Palm Beach,Expensive,"23:00, 23:30, 00:00",west_end_london,International,Mayfair
287127,Amano Rooftop Bar,Expensive,23:00,west_end_london,Bar / Lounge / Bottle Service,Aldwych
4051,Restaurant 45 St Martins Lane London,Expensive,22:30,west_end_london,Contemporary French,Covent Garden
273087,Caffe Concerto Northumberland Avenue,Moderate,22:30,west_end_london,Cafe Dining,Charing Cross
325902,Nostimo,Moderate,22:30,west_end_london,Greek,Bloomsbury
328053,Smith & Whistle Bar & Terrace - Sheraton Grand London Park Lane,Expensive,23:00,west_end_london,English,Mayfair
216936,The Perception - W London,Expensive,"23:00, 23:30, 00:00",west_end_london,Dining Bar,Leicester Square
374931,Sem’s of Mayfair,Expensive,23:30,west_end_london,Bar / Lounge / Bottle Service,Mayfair
250845,The Coral Room,Expensive,22:30,west_end_london,Cocktail Bar,Bloomsbury
425601,PizzaExpress London - Barrett Street,Moderate,23:00,west_end_london,Pizzeria,Marylebone
47629,Jazz After Dark,Expensive,"23:00, 23:30, 00:00",west_end_london,Continental,Soho
96177,Strand Tandoori,Moderate,"23:00, 23:30",west_end_london,Indian,Covent Garden
421650,PizzaExpress Millbank,Moderate,23:00,west_end_london,Pizzeria,Millbank
368169,Zaffran UK,Moderate,22:30,west_end_london,Indian,Marylebone
273060,Caffe Concerto Piccadilly,Moderate,22:30,west_end_london,Cafe Dining,Soho
273078,Caffe Concerto Regent Street,Moderate,"23:00, 23:30",west_end_london,Cafe Dining,Mayfair
273090,Caffe Concerto Shaftesbury Avenue,Moderate,22:30,west_end_london,Cafe Dining,Soho
98565,Luce e Limoni,Expensive,22:30,west_end_london,Contemporary Italian,Holborn
332343,Bar 1890,Moderate,22:30,west_end_london,Bar / Lounge / Bottle Service,Covent Garden
94890,The Palm Court at The Sheraton Grand London,Expensive,22:30,west_end_london,Afternoon Tea,Piccadilly
126876,The Athenaeum Hotel,Expensive,"23:00, 23:30, 00:00",west_end_london,British,Mayfair
166869,Sophie's Italian Restaurant,Moderate,22:30,west_end_london,Italian,Bloomsbury
425736,Grosvenor Casino Barracudanew,Very Expensive,"23:00, 23:30, 00:00",west_end_london,International,Marylebone
418329,The Bar at The Guardsman,Moderate,23:00,west_end_london,Bar / Lounge / Bottle Service,Westminster
95805,Dieci Restaurant at No. Ten Manchester Street Hotel,Very Expensive,22:30,west_end_london,Italian,Marylebone
317058,The Grand by Concerto,Moderate,23:00,west_end_london,Italian,Soho
373776,Flowers Lebanese Restaurant,Moderate,"23:00, 23:30",west_end_london,Lebanese,Mayfair
372627,Palm Asia,Moderate,23:00,west_end_london,Indian,Leicester Square
273129,Caffe Concerto Bond St,Moderate,22:30,west_end_london,Cafe Dining,Mayfair
451065,Violet's Café,Moderate,22:30,west_end_london,Cafe Dining,Soho
180420,The Malt Lounge and Bar,Expensive,22:30,west_end_london,Creative Japanese,Marble Arch
383103,SMOKY BOYS - Marylebonenew,Moderate,"23:00, 23:30",west_end_london,Barbecue,Marylebone
425781,Grosvenor Casino The Victoria,Very Expensive,"23:00, 23:30, 00:00",west_end_london,Modern European,Marylebone
330225,The Terrace by Pommery,Moderate,23:00,west_end_london,Cocktail Bar,Leicester Square
452964,The Bombay Spice Marylebonenew,Moderate,23:00,west_end_london,Indian,Marylebone
83593,Millbank Spice,Moderate,"22:30, 23:00",west_end_london,Indian,Millbank
331215,Erev - Notting Hill,Very Expensive,22:30,west_london,Mediterranean,Notting Hill
422121,Speedboat Bar at The Electric,Expensive,"23:00, 23:30, 00:00",west_london,Thai,Notting Hill
88117,Smith's Bar & Grill,Moderate,23:30,west_london,British,Paddington
274821,Zephyr,Very Expensive,22:30,west_london,Greek,Notting Hill
116796,Ivy Kensington Brasserie,Moderate,22:30,west_london,British,Kensington
291897,Sticks'n'Sushi - White City,Expensive,22:30,west_london,Sushi,Shepherd's Bush
443157,Bottega 35,Expensive,22:30,west_london,Italian,Kensington
100278,Cambio de Tercio,Expensive,22:30,west_london,Spanish,Kensington
171015,Osteria Napoletana,Expensive,22:30,west_london,Italian,Notting Hill
172305,Grilandia Bayswater,Moderate,23:00,west_london,Lebanese,Bayswater
121746,Ukai,Very Expensive,22:30,west_london,Japanese,Notting Hill
425682,PizzaExpress London - Notting Hill Gate,Moderate,23:00,west_london,Pizzeria,Kensington
95448,Light Of India,Expensive,22:30,west_london,Indian,Kensington
228879,Como Garden,Expensive,22:30,west_london,Italian,Kensington
402060,Stumble Inn,Moderate,"23:00, 23:30, 00:00",west_london,Cocktail Bar,Kensington
205797,Ayllu,Moderate,22:30,west_london,Japanese,Paddington
262185,Three Falcons Gastro Pub,Expensive,22:30,west_london,Indian,Paddington
289551,Akoya,Expensive,23:00,west_london,Lebanese,Notting Hill
100284,Tendido Cero,Moderate,23:00,west_london,Spanish,Kensington
72832,Nipa Thai,Very Expensive,22:30,west_london,Thai,Bayswater
84217,Thali,Expensive,22:30,west_london,Indian,Kensington
88435,Papaya Tree,Moderate,22:30,west_london,Thai,Kensington
120636,Lisa's Italian,Expensive,23:00,west_london,Italian,Notting Hill
206670,Copper Chimney,Moderate,22:30,west_london,Indian,Shepherd's Bush
100281,Capote y Toros,Moderate,23:00,west_london,Spanish,Kensington
276492,Farina Pizzeria Napoletana,Moderate,22:30,west_london,Pizzeria,Kensington
252441,Grilandia Chiswick,Moderate,22:30,west_london,Lebanese,Chiswick
364674,The Knight of Notting Hill,Moderate,22:30,west_london,American,Notting Hill
184179,The Melody Whisky Bar London,Moderate,22:30,west_london,British,Hammersmith
126387,ULI,Expensive,22:30,west_london,Asian,Notting Hill
410418,BÓHA,Expensive,22:30,west_london,British,Parsons Green
192396,Maroush Earls Court,Moderate,23:00,west_london,Middle Eastern,Earls Court
425679,PizzaExpress Shepherds Bush - Rockley Road,Moderate,23:00,west_london,Pizzeria,Hammersmith
425733,PizzaExpress London - Paddington,Moderate,23:00,west_london,Pizzeria,Paddington
426129,Best Mangal 1996,Moderate,22:30,west_london,Turkish,Hammersmith
425556,PizzaExpress Chiswick - High Road,Moderate,23:00,west_london,Pizzeria,Chiswick
258012,Piano  Kensington,Moderate,23:00,west_london,Bar / Lounge / Bottle Service,Kensington
332685,Nova Park Royal,Very Expensive,"23:00, 23:30, 00:00",west_london,Mediterranean,Acton
383241,ADORA PIZZAnew,Moderate,"23:00, 23:30",west_london,Pizzeria,Kensington
289314,Viajante87,Expensive,"23:00, 23:30, 00:00",west_london,Cocktail Bar,Notting Hill
100302,Orjowan,Moderate,22:30,west_london,Lebanese,Earls Court
165177,Casa Dino,Expensive,23:00,west_london,Italian,Chiswick
338757,Mosaic Kitchen - Ealing,Expensive,22:30,west_london,Steak,Ealing / Ealing Broadway
383259,SMOKY BOYS - Kensington High Streetnew,Moderate,"23:00, 23:30",west_london,Barbecue,Kensington
425754,PizzaExpress Ealing - Bond Street,Moderate,23:00,west_london,Pizzeria,Brentford
450849,Dawat Express - Paddingtonnew,Moderate,22:30,west_london,Pakistani,Paddington
121695,Hobson's Fish and Chips Restaurant,Moderate,22:30,west_london,British,Paddington
68134,Caffe Concerto Kensington,Moderate,"23:00, 23:30",west_london,Italian,Kensington
404931,little luigi,Moderate,"23:00, 23:30",west_london,Italian,Kensington
93210,Durbar,Moderate,23:00,west_london,Indian,Notting Hill
68380,The Bengal,Moderate,22:30,west_london,Indian,Bayswater
358188,Onyx,Very Expensive,23:00,west_london,Italian,Uxbridge
425739,Grosvenor Casino Bayswaternew,Very Expensive,"23:00, 23:30, 00:00",west_london,Bar / Lounge / Bottle Service,Bayswater
309567,Garum London,Expensive,22:30,west_london,Italian,Bayswater
425193,AMIRI LOUNGE,Moderate,"23:00, 23:30",west_london,Indian,Brentford
97161,Sizlers Italian Restaurant,Moderate,22:30,west_london,Italian,Isleworth
166116,Mahal,Moderate,23:00,west_london,Indian,Paddington
248430,PODS by Clay Oven,Expensive,22:30,west_london,Contemporary Indian,Uxbridge
293406,Reis Grill & Bar,Expensive,22:30,west_london,Steak,Ruislip
425676,PizzaExpress Ruislip - High Street,Moderate,23:00,west_london,Pizzeria,Ruislip
73045,Tamara Lounge,Moderate,"23:00, 23:30, 00:00",west_london,Indian,Uxbridge
176439,It's All Greek To Me,Moderate,"22:30, 23:00",west_london,Greek,Paddington
251352,Carluccio's - Marriott Heathrow,Expensive,22:30,west_london,Italian,Heathrow
277065,Sky Bar at Courtyard London Heathrow,Expensive,"23:00, 23:30, 00:00",west_london,Bar / Lounge / Bottle Service,Heathrow
383223,ACTON Tasty Greek,Moderate,23:00,west_london,Greek,Acton
94518,Fantasia Grill House,Moderate,"23:00, 23:30",west_london,Grill,Paddington
393459,Mandala Restaurant and Lounge,Moderate,"23:00, 23:30, 00:00",west_london,Unspecified,West Drayton
373308,Ten Restaurant,Expensive,22:30,west_london,Contemporary British,Ruislip
328239,Sports Bar & Grill - Sheraton Skyline Hotel London Heathrow,Moderate,22:30,west_london,American,Heathrow
334716,Sahara City Uxbridge,Moderate,23:00,west_london,Mediterranean,Uxbridge
117057,Big Easy Canary Wharf,Moderate,22:30,docklands_canary_wharf,Barbecue,Canary Wharf
165123,The Ivy in the Park,Moderate,22:30,docklands_canary_wharf,British,Canary Wharf
214485,Sticks'n'Sushi - Canary Wharf,Expensive,22:30,docklands_canary_wharf,Sushi,Canary Wharf
305346,Blacklock Canary Wharf,Moderate,22:30,docklands_canary_wharf,International,Canary Wharf
17668,Gaucho Canary,Expensive,22:30,docklands_canary_wharf,Steak,Canary Wharf
332799,Brera Lounge,Expensive,"23:00, 23:30, 00:00",docklands_canary_wharf,Lounge,Canary Wharf
50593,Il Bianco,Moderate,22:30,docklands_canary_wharf,Italian,Docklands
332736,The Boathouse London,Expensive,23:00,docklands_canary_wharf,Bar / Lounge / Bottle Service,Canary Wharf
24544,Fremantle Bar & Kitchen,Expensive,23:00,docklands_canary_wharf,Modern Australian,Docklands
265242,The Pizza Room - Mile End,Moderate,"23:00, 23:30",docklands_canary_wharf,Pizzeria,Limehouse
416838,PANDYAS - Canary Wharf,Moderate,23:00,docklands_canary_wharf,Unspecified,Poplar
166854,"The Ivy Brasserie and Roof Garden, Manchester",Expensive,22:30,manchester,British,Manchester
126852,Menagerie Restaurant,Expensive,"23:00, 23:30, 00:00",manchester,American,Manchester
387309,The Cut & Craft Manchester,Expensive,"23:00, 23:30, 00:00",manchester,British,Manchester
206217,The Blues Kitchen - Manchester,Moderate,22:30,manchester,American,Manchester
163416,Sicilian NQ Bar & Bistro,Expensive,22:30,manchester,Italian,Manchester
274248,KITTEN,Very Expensive,22:30,manchester,Japanese,Manchester
166851,"The Ivy Asia, Spinningfields",Expensive,22:30,manchester,Contemporary Asian,Manchester
332451,Sexy Fish Manchester,Moderate,"23:00, 23:30, 00:00",manchester,Seafood,Manchester
360927,HABBIBI Manchester,Very Expensive,22:30,manchester,Mediterranean,Manchester
17671,Gaucho Manchester,Expensive,23:00,manchester,Steak,Manchester
250986,SCHOFIELD'S BAR,Expensive,22:30,manchester,Cocktail Bar,Manchester
287652,"Piccolino Caffe Grande - Clarence Street, Manchester",Expensive,22:30,manchester,Italian,Manchester
253389,ONE EIGHT SIX,Expensive,"23:00, 23:30",manchester,Bar / Lounge / Bottle Service,Manchester
316665,MNKY HSE Manchester,Very Expensive,23:00,manchester,Contemporary Latin American,Manchester
122118,Hard Rock Cafe - Manchester,Moderate,23:00,manchester,American,Manchester
351975,Home Chinese Manchester,Moderate,22:30,manchester,Chinese,Manchester
293949,Lucky Cat - Manchester,Very Expensive,23:00,manchester,Contemporary Asian,Manchester
287658,Riva Blu Italian Restaurant & Bar - Manchester,Expensive,22:30,manchester,Italian,Manchester
276861,Zouk Tea Bar & Grill,Moderate,"23:00, 23:30",manchester,Indian,Manchester
403293,Bar Shrimp,Expensive,"23:00, 23:30, 00:00",manchester,Seafood,Manchester
122574,The Pen and Pencil,Moderate,"23:00, 23:30, 00:00",manchester,American,Manchester
425817,PizzaExpress Manchester - Piccadilly Gardens,Moderate,23:00,manchester,Pizzeria,Manchester
394749,Wood & Company,Moderate,"23:00, 23:30, 00:00",manchester,Cocktail Bar,Manchester
426669,SDK Bar Restaurant,Expensive,22:30,manchester,Mediterranean,Manchester
425814,PizzaExpress Manchester - Oxford Street,Moderate,23:00,manchester,Pizzeria,Manchester
214941,Fumo - Manchesternew,Expensive,22:30,manchester,Italian,Manchester
425811,PizzaExpress Manchester - First Street,Moderate,23:00,manchester,Pizzeria,Manchester
417912,Chillz Restaurant Bar and Loungenew,Expensive,"23:00, 23:30",manchester,Fusion / Eclectic,Manchester
421743,Gio Ristorante,Moderate,22:30,manchester,Italian,Manchester
216033,The Daisy,Moderate,"23:00, 23:30, 00:00",manchester,Cocktail Bar,Manchester
282051,V & A,Moderate,23:00,manchester,Regional British (Northwest),Castlefield
338580,Big Licks,Moderate,22:30,manchester,Burgers,Castlefield
426636,Barok,Moderate,22:30,manchester,Turkish,Chorlton
359676,RIZQ,Moderate,23:00,manchester,Pan-Asian,Manchester
419421,Grosvenor Casino Didsburynew,Expensive,23:00,manchester,Cocktail Bar,Didsbury
299214,"Double Tree Restaurant, Altrinchamnew",Moderate,23:00,manchester,Indian,Altrincham
419412,Grosvenor Casino Boltonnew,Moderate,23:00,manchester,Dining Bar,Bolton
253893,Gino D’Acampo Newcastle,Expensive,22:30,newcastle,Italian,Newcastle upon Tyne
134577,Valley Junction Jesmond Old Stationnew,Expensive,22:30,newcastle,Indian,Newcastle upon Tyne
374850,Goomtinew,Moderate,22:30,newcastle,Indian,Newcastle upon Tyne
355866,Akbars - Newcastle,Moderate,23:00,newcastle,Indian,Newcastle upon Tyne
419487,Grosvenor Casino Newcastlenew,Expensive,23:00,newcastle,Bar / Lounge / Bottle Service,Newcastle upon Tyne
375954,The 3 Stories - The Library,Moderate,23:00,newcastle,British,Sunderland
358911,"The Ivy Brasserie, Belfast",Moderate,22:30,northern_ireland,British,Belfast
161049,Henry's,Moderate,"23:00, 23:30, 00:00",northern_ireland,Irish,Belfast
157833,Waterman,Expensive,22:30,northern_ireland,European,Belfast
183945,No.4,Moderate,"23:00, 23:30, 00:00",northern_ireland,Cocktail Bar,Belfast
425856,PizzaExpress Oxford - Golden Cross,Moderate,22:30,oxford,Pizzeria,Oxford
180585,The Ivy Oxford Brasserie,Moderate,22:30,oxford,British,Oxford
129042,Quod Restaurant & Bar,Expensive,22:30,oxford,European,Oxford
214476,Sticks'n'Sushi - Oxford,Expensive,22:30,oxford,Sushi,Oxford
128997,Parsonage Grill,Expensive,22:30,oxford,Contemporary British,Oxford
242271,The Oxo Bar,Moderate,22:30,oxford,Cocktail Bar,Oxford
275058,Cafe Coco,Moderate,22:30,oxford,Cafe Dining,Oxford
346650,LJ - Love Jericho Cocktail Bar,Moderate,23:00,oxford,Cocktail Bar,Oxford
302814,Kazbar Oxford,Moderate,23:00,oxford,Spanish,Oxford
355764,Piccolino - Henley-on-Thames,Expensive,23:00,oxford,Italian,Henley-On-Thames
425532,PizzaExpress Bicester - Market Square,Moderate,22:30,oxford,Pizzeria,Bicester
453114,Kosknew,Moderate,22:30,oxford,Turkish,Banbury
320004,Gaucho Cardiff,Expensive,23:00,south_wales,Steakhouse,Cardiff
284202,"The Ivy Asia, Cardiff",Expensive,22:30,south_wales,Asian,Cardiff
180651,The Ivy Cardiff,Moderate,22:30,south_wales,British,Cardiff
263019,Pho Cardiff,Moderate,22:30,south_wales,Vietnamese,Cardiff
426009,PizzaExpress Cardiff - Mermaid Quaynew,Moderate,23:00,south_wales,Pizzeria,Cardiff
421341,Brothers Contemporary Indian Cuisine,Expensive,22:30,south_wales,Contemporary Indian,Cowbridge
453321,The Swansea Jacknew,Moderate,22:30,south_wales,Indian,Swansea
132372,The Ivy Cobham Garden,Moderate,23:00,surrey,British,Cobham
264969,"The Ivy Asia, Guildford",Expensive,22:30,surrey,Contemporary Asian,Guildford
157668,The Ivy Castle View,Moderate,22:30,surrey,British,Guildford
327750,Piccolino - Virginia Water,Expensive,23:00,surrey,Italian,Virginia Water
154875,La Meridiana,Expensive,22:30,surrey,Italian,Leatherhead
384921,Urban Carnivore,Very Expensive,23:00,surrey,Fusion / Eclectic,Woking
367617,Saffron Summer - Chessington,Moderate,22:30,surrey,Indian,Epsom
367167,Sticks'n'Sushi - Wimbledon,Expensive,22:30,surrey,Sushi,New Malden
371406,SMOQUE Warlinghamnew,Moderate,22:30,surrey,Turkish,Warlingham
425562,PizzaExpress Coulsdon - Trinity Square,Moderate,23:00,surrey,Pizzeria,Coulsdon
455451,Magic Epsomnew,Expensive,"23:00, 23:30, 00:00",surrey,Lounge,Epsom
442653,Roti Corner,Expensive,"23:00, 23:30, 00:00",surrey,Indian,Camberley
177687,Toriton Izakaya,Expensive,23:00,surrey,Japanese,Coulsdon
425844,PizzaExpress New Malden - High Street,Moderate,23:00,surrey,Pizzeria,New Malden
95973,Buenos Aires Argentine Steakhouse - Reigate,Expensive,22:30,surrey,Argentinian,Reigate
274002,The Ivy Chichester Brasserie,Moderate,22:30,west_sussex,British,Chichester
284664,"The Safari Pizza co, pizzeria and wine bar",Moderate,22:30,west_sussex,Pizzeria,Haywards Heath
283974,Masala City,Moderate,23:00,west_sussex,Indian,Chichester
389037,Green Mango,Moderate,22:30,west_sussex,Thai,Burgess Hill
444384,Marley,Moderate,22:30,west_sussex,Turkish,Worthing
148500,Sunny Restaurant and Greek Taverna,Moderate,22:30,west_sussex,Greek,Worthing
394608,Jungle Junction,Moderate,22:30,west_sussex,Indian,Chichester
319275,Gino D'Acampo Leeds,Expensive,22:30,yorkshire,Italian,Leeds
319809,The Cut & Craft Leeds,Expensive,"23:00, 23:30, 00:00",yorkshire,British,Leeds
284586,"The Ivy Asia, Leeds",Expensive,22:30,yorkshire,Asian,Leeds
164583,The Ivy Victoria Quarter,Moderate,22:30,yorkshire,British,Leeds
453768,India Bistronew,Moderate,22:30,yorkshire,Indian,Leeds
287661,Riva Blu Italian Restaurant & Bar - Leeds City Centre,Expensive,22:30,yorkshire,Italian,Leeds
62992,Sky Lounge at Doubletree by Hilton Leeds,Expensive,"23:00, 23:30",yorkshire,Regional British (Northwest),Leeds
36610,Gaucho Leeds,Expensive,22:30,yorkshire,Steak,Leeds
287868,The Restaurant Bar & Grill - Leeds,Expensive,"23:00, 23:30, 00:00",yorkshire,Grill,Leeds
141852,The Ivy Harrogate Brasserie and Garden,Moderate,22:30,yorkshire,British,Harrogate
456186,Bar & Rooftop at Uyarenew,Expensive,"23:00, 23:30",yorkshire,South Indian,Leeds
208239,Aagrah - Leeds,Expensive,22:30,yorkshire,Indian,Leeds
337749,Bab Tooma Leeds,Moderate,22:30,yorkshire,Syrian,Leeds
141855,The Ivy St. Helen’s Square,Moderate,22:30,yorkshire,British,York
419355,Grosvenor Casino Leedsnew,Expensive,"23:00, 23:30",yorkshire,British,Leeds
386022,Bombay 2 Goa,Moderate,"23:00, 23:30, 00:00",yorkshire,Indian,Leeds
189768,Bab Tooma Grande,Moderate,22:30,yorkshire,Middle Eastern,Bradford
351948,Aagrah Shipley A La Carte & Buffetnew,Expensive,22:30,yorkshire,Indian,Bradford
140139,29 States The Indian Kitchen,Moderate,22:30,yorkshire,Indian,York
360540,The Indian Lounge,Moderate,23:00,yorkshire,Contemporary Indian,York
327744,Piccolino - Sheffield,Expensive,22:30,yorkshire,Italian,Sheffield
444906,Tavern On The Quaysnew,Moderate,"23:00, 23:30",yorkshire,British,Sheffield
280455,El Toro Bawtry,Moderate,22:30,yorkshire,Spanish,Bawtry
299172,Raj Pavilion,Moderate,22:30,yorkshire,Indian,Hull
419370,Grosvenor Casino Sheffieldnew,Expensive,"23:00, 23:30, 00:00",yorkshire,British,Sheffield
243822,The Cavendish Sheffield,Expensive,23:00,yorkshire,British,Sheffield
